WorkerId,Input.model1_summary1,Input.model2_summary1,Input.model1_summary2,Input.model2_summary2,Input.model1_summary3,Input.model2_summary3,Input.model1_summary4,Input.model2_summary4,Input.model1_summary5,Input.model2_summary5,Input.id1,Input.id2,Input.id3,Input.id4,Input.id5,Answer.pref1,Answer.pref2,Answer.pref3,Answer.pref4,Answer.pref5
7,"Two men, Tim and Samuel, discuss their different languages and cultures, with Samuel introducing Tim to Telugu and explaining its origins. They also discuss their ages and the struggles of living in a lower-income area.","Samuel and Tim are speaking in Telugu, with Samuel using the term ""Anna"" to refer to Tim as an elder brother. Tim corrects him, and they discuss the language and culture of Telugu, including the fact that it is written left to right and has a large number of speakers in South East India. They also discuss the meaning of ""Anna"" and ""Thammu"" in Telugu, with Tim apologizing for thinking Samuel was older than he actually is.","Tim and Samuel are having a conversation about language and cultural differences, with Samuel sharing information about his language, Telugu, and his life in India. They also discuss their age difference and the challenges of living with low income.","Samuel is speaking with Tim in Telugu, a language spoken in South East India. Samuel explains that ""Anna"" means ""elder brother"" in his language and apologizes for the confusion. Tim learns that Telugu is one of the languages spoken in India and is based on Brahmin script. Samuel also shares that Teluguland consists of 23 provinces and that many people there earn less than $100 a month. Finally, Samuel corrects Tim's assumption that he is older than Tim and reveals that he is actually 35 years old.","Samuel is speaking with Tim in Telugu, a language spoken in South East India. Tim is curious about the language and asks about the word for ""younger brother."" Samuel explains that ""Anna"" means ""elder brother"" and ""Thammu"" or ""Thammadu"" means ""younger brother."" Samuel is 35 years old and Tim is 55. Samuel looks older than his age due to the hard life he leads, but he is thankful for what he has.","Tim and Samuel discuss their names and languages, with Samuel explaining that ""Anna"" means elder brother in his language, Telugu. They also discuss the size and economic status of Telugu-speaking regions in India, and Samuel reveals that he is 35 years old but looks older due to the difficult life of working for low wages.","Samuel is speaking with Tim in Telugu, a language spoken in South East India. Samuel explains that ""Anna"" means ""elder brother"" in his language and apologizes for the confusion. Tim learns that Telugu is one of the languages spoken in India and is based on Brahmin script. Samuel also shares that Teluguland consists of 23 provinces and that many people there earn less than $100 a month. Tim asks about the word for ""younger brother"" and learns that it is ""Thammu"" or ""Thammadu.""","Two men, Tim and Samuel, communicate through an online chat and discuss their languages, cultural differences, and living conditions. Samuel, who is from India, refers to Tim as ""Anna"" which means elder brother in his language. They also discuss the age difference between them.","Samuel and Tim are having a conversation where Samuel is using the term ""Anna"" to refer to Tim, which is a term for elder brother in Telugu. Tim corrects him and tells him that ""Anna"" is actually a girl's name in his language. They discuss the Telugu language and its writing system, and Tim asks about the word for ""younger brother."" Samuel tells him that he is younger than Tim and that he should call him Thammu.","Tim and Samuel are having a conversation about their names and languages. Samuel explains that he is from Telugu, a language spoken in India, and they discuss the differences in their cultures and ages.",2,2,1,1,1,1,1,-1,-1,-1
6,"Two men, Tim and Samuel, discuss their different languages and cultures, with Samuel introducing Tim to Telugu and explaining its origins. They also discuss their ages and the struggles of living in a lower-income area.","Samuel and Tim are speaking in Telugu, with Samuel using the term ""Anna"" to refer to Tim as an elder brother. Tim corrects him, and they discuss the language and culture of Telugu, including the fact that it is written left to right and has a large number of speakers in South East India. They also discuss the meaning of ""Anna"" and ""Thammu"" in Telugu, with Tim apologizing for thinking Samuel was older than he actually is.","Tim and Samuel are having a conversation about language and cultural differences, with Samuel sharing information about his language, Telugu, and his life in India. They also discuss their age difference and the challenges of living with low income.","Samuel is speaking with Tim in Telugu, a language spoken in South East India. Samuel explains that ""Anna"" means ""elder brother"" in his language and apologizes for the confusion. Tim learns that Telugu is one of the languages spoken in India and is based on Brahmin script. Samuel also shares that Teluguland consists of 23 provinces and that many people there earn less than $100 a month. Finally, Samuel corrects Tim's assumption that he is older than Tim and reveals that he is actually 35 years old.","Samuel is speaking with Tim in Telugu, a language spoken in South East India. Tim is curious about the language and asks about the word for ""younger brother."" Samuel explains that ""Anna"" means ""elder brother"" and ""Thammu"" or ""Thammadu"" means ""younger brother."" Samuel is 35 years old and Tim is 55. Samuel looks older than his age due to the hard life he leads, but he is thankful for what he has.","Tim and Samuel discuss their names and languages, with Samuel explaining that ""Anna"" means elder brother in his language, Telugu. They also discuss the size and economic status of Telugu-speaking regions in India, and Samuel reveals that he is 35 years old but looks older due to the difficult life of working for low wages.","Samuel is speaking with Tim in Telugu, a language spoken in South East India. Samuel explains that ""Anna"" means ""elder brother"" in his language and apologizes for the confusion. Tim learns that Telugu is one of the languages spoken in India and is based on Brahmin script. Samuel also shares that Teluguland consists of 23 provinces and that many people there earn less than $100 a month. Tim asks about the word for ""younger brother"" and learns that it is ""Thammu"" or ""Thammadu.""","Two men, Tim and Samuel, communicate through an online chat and discuss their languages, cultural differences, and living conditions. Samuel, who is from India, refers to Tim as ""Anna"" which means elder brother in his language. They also discuss the age difference between them.","Samuel and Tim are having a conversation where Samuel is using the term ""Anna"" to refer to Tim, which is a term for elder brother in Telugu. Tim corrects him and tells him that ""Anna"" is actually a girl's name in his language. They discuss the Telugu language and its writing system, and Tim asks about the word for ""younger brother."" Samuel tells him that he is younger than Tim and that he should call him Thammu.","Tim and Samuel are having a conversation about their names and languages. Samuel explains that he is from Telugu, a language spoken in India, and they discuss the differences in their cultures and ages.",2,2,1,1,1,1,-1,-1,-1,-1
2,"Ursula shares her success of getting a 93 on her French exam, while her friends congratulate her and discuss their own experiences with the exam.","Ursula got a 93 on her French exam, while Vaughn got a 65. Jana is impressed with Ursula's score and asks how she managed it, to which Ursula replies that she studied hard. Vaughn admits that he didn't study and only got a passing grade.","Ursula got a 93 on her French exam, Bob congratulated her, Jana was impressed, and Vaughn got a 65 but didn't study for it.","Ursula shares her achievement of getting a 93 on her French exam, and her friends congratulate her while discussing their own experiences with the exam.","Ursula shares her success of getting a 93 on her French exam, while Vaughn admits to getting a 65 without studying. Jana and Bob congratulate Ursula while Vaughn jokes about his own score.","Ursula got a 93 on her French exam, Bob congratulated her, Jana was impressed, and Vaughn got a 65 but didn't study for it.","Ursula got a 93 on her French exam, while Vaughn got a 65. Ursula studied hard for the exam, while Vaughn did not.","Ursula shares her success of getting a 93 on her French exam, and her friends congratulate her while discussing their own experiences with the subject.","Ursula got a high grade on her French exam and credits her hard work for her success. Vaughn, on the other hand, did not study and got a lower grade.","Ursula got a 93 on her French exam, Bob congratulated her, Jana was impressed, and Vaughn got a 65 but didn't study for it.",2,1,2,1,2,1,-1,1,-1,-1
7,"Ursula shares her success of getting a 93 on her French exam, while her friends congratulate her and discuss their own experiences with the exam.","Ursula got a 93 on her French exam, while Vaughn got a 65. Jana is impressed with Ursula's score and asks how she managed it, to which Ursula replies that she studied hard. Vaughn admits that he didn't study and only got a passing grade.","Ursula got a 93 on her French exam, Bob congratulated her, Jana was impressed, and Vaughn got a 65 but didn't study for it.","Ursula shares her achievement of getting a 93 on her French exam, and her friends congratulate her while discussing their own experiences with the exam.","Ursula shares her success of getting a 93 on her French exam, while Vaughn admits to getting a 65 without studying. Jana and Bob congratulate Ursula while Vaughn jokes about his own score.","Ursula got a 93 on her French exam, Bob congratulated her, Jana was impressed, and Vaughn got a 65 but didn't study for it.","Ursula got a 93 on her French exam, while Vaughn got a 65. Ursula studied hard for the exam, while Vaughn did not.","Ursula shares her success of getting a 93 on her French exam, and her friends congratulate her while discussing their own experiences with the subject.","Ursula got a high grade on her French exam and credits her hard work for her success. Vaughn, on the other hand, did not study and got a lower grade.","Ursula got a 93 on her French exam, Bob congratulated her, Jana was impressed, and Vaughn got a 65 but didn't study for it.",2,1,2,1,2,1,-1,-1,-1,1
8,"Ursula shares her success of getting a 93 on her French exam, while her friends congratulate her and discuss their own experiences with the exam.","Ursula got a 93 on her French exam, while Vaughn got a 65. Jana is impressed with Ursula's score and asks how she managed it, to which Ursula replies that she studied hard. Vaughn admits that he didn't study and only got a passing grade.","Ursula got a 93 on her French exam, Bob congratulated her, Jana was impressed, and Vaughn got a 65 but didn't study for it.","Ursula shares her achievement of getting a 93 on her French exam, and her friends congratulate her while discussing their own experiences with the exam.","Ursula shares her success of getting a 93 on her French exam, while Vaughn admits to getting a 65 without studying. Jana and Bob congratulate Ursula while Vaughn jokes about his own score.","Ursula got a 93 on her French exam, Bob congratulated her, Jana was impressed, and Vaughn got a 65 but didn't study for it.","Ursula got a 93 on her French exam, while Vaughn got a 65. Ursula studied hard for the exam, while Vaughn did not.","Ursula shares her success of getting a 93 on her French exam, and her friends congratulate her while discussing their own experiences with the subject.","Ursula got a high grade on her French exam and credits her hard work for her success. Vaughn, on the other hand, did not study and got a lower grade.","Ursula got a 93 on her French exam, Bob congratulated her, Jana was impressed, and Vaughn got a 65 but didn't study for it.",2,1,2,1,2,1,1,-1,1,0
1,"Dan got an injection with anesthesia, but it's not working and he's in pain. Hulk asks if it hurt and Dan replies that it did, but it's not as bad as yesterday. Pete comments on Dan's swelling and Jesus is mentioned.","Dan got a photo of himself with a swollen face after getting an injection, and his friends Hulk and Pete are surprised by the swelling and pain he's experiencing.","Dan is in pain and has been injected with anesthesia that is no longer working. Hulk asks if it hurt more than yesterday, and Dan confirms that it was worse. Pete comments on Dan's swelling.","Dan got a tattoo and it didn't hurt at first due to anesthesia, but now it's swollen and painful. His friends are surprised and concerned.",Dan is in pain and has been injected with anesthesia that is not working. Hulk asks if it hurt and Dan replies that it did not hurt because of the anesthesia. Pete comments on Dan's swelling and Hulk asks if Dan was even more swollen than he currently is.,Dan got a photo of his injury and shared it with his friends. They were surprised at how swollen he was and Dan mentioned that he had received an injection for the pain but it was no longer working.,"Dan got an injection with anesthesia, but it's not working and he's in pain. Hulk asks if it hurt more than yesterday, and Dan confirms that it did. Pete comments on Dan's swelling.",Dan got a <file_photo> and Hulk asked if it hurt. Dan said he got an injection but it's not working anymore and Pete commented on his swelling. Hulk asked if he was even more swollen before.,Dan got a photo of an injury and shared it with his friends. They were surprised by how swollen he was and he mentioned that it was even worse the day before.,"Dan got an injection with anesthesia, but it's not working and he's in pain. Hulk asks if it hurt and Dan replies that it did, but it's not as bad as yesterday. Pete comments on Dan's swelling and Jesus is mentioned.",1,1,1,1,2,-1,-1,-1,1,1
7,"Dan got an injection with anesthesia, but it's not working and he's in pain. Hulk asks if it hurt and Dan replies that it did, but it's not as bad as yesterday. Pete comments on Dan's swelling and Jesus is mentioned.","Dan got a photo of himself with a swollen face after getting an injection, and his friends Hulk and Pete are surprised by the swelling and pain he's experiencing.","Dan is in pain and has been injected with anesthesia that is no longer working. Hulk asks if it hurt more than yesterday, and Dan confirms that it was worse. Pete comments on Dan's swelling.","Dan got a tattoo and it didn't hurt at first due to anesthesia, but now it's swollen and painful. His friends are surprised and concerned.",Dan is in pain and has been injected with anesthesia that is not working. Hulk asks if it hurt and Dan replies that it did not hurt because of the anesthesia. Pete comments on Dan's swelling and Hulk asks if Dan was even more swollen than he currently is.,Dan got a photo of his injury and shared it with his friends. They were surprised at how swollen he was and Dan mentioned that he had received an injection for the pain but it was no longer working.,"Dan got an injection with anesthesia, but it's not working and he's in pain. Hulk asks if it hurt more than yesterday, and Dan confirms that it did. Pete comments on Dan's swelling.",Dan got a <file_photo> and Hulk asked if it hurt. Dan said he got an injection but it's not working anymore and Pete commented on his swelling. Hulk asked if he was even more swollen before.,Dan got a photo of an injury and shared it with his friends. They were surprised by how swollen he was and he mentioned that it was even worse the day before.,"Dan got an injection with anesthesia, but it's not working and he's in pain. Hulk asks if it hurt and Dan replies that it did, but it's not as bad as yesterday. Pete comments on Dan's swelling and Jesus is mentioned.",1,1,1,1,2,1,-1,-1,1,-1
6,"Dan got an injection with anesthesia, but it's not working and he's in pain. Hulk asks if it hurt and Dan replies that it did, but it's not as bad as yesterday. Pete comments on Dan's swelling and Jesus is mentioned.","Dan got a photo of himself with a swollen face after getting an injection, and his friends Hulk and Pete are surprised by the swelling and pain he's experiencing.","Dan is in pain and has been injected with anesthesia that is no longer working. Hulk asks if it hurt more than yesterday, and Dan confirms that it was worse. Pete comments on Dan's swelling.","Dan got a tattoo and it didn't hurt at first due to anesthesia, but now it's swollen and painful. His friends are surprised and concerned.",Dan is in pain and has been injected with anesthesia that is not working. Hulk asks if it hurt and Dan replies that it did not hurt because of the anesthesia. Pete comments on Dan's swelling and Hulk asks if Dan was even more swollen than he currently is.,Dan got a photo of his injury and shared it with his friends. They were surprised at how swollen he was and Dan mentioned that he had received an injection for the pain but it was no longer working.,"Dan got an injection with anesthesia, but it's not working and he's in pain. Hulk asks if it hurt more than yesterday, and Dan confirms that it did. Pete comments on Dan's swelling.",Dan got a <file_photo> and Hulk asked if it hurt. Dan said he got an injection but it's not working anymore and Pete commented on his swelling. Hulk asked if he was even more swollen before.,Dan got a photo of an injury and shared it with his friends. They were surprised by how swollen he was and he mentioned that it was even worse the day before.,"Dan got an injection with anesthesia, but it's not working and he's in pain. Hulk asks if it hurt and Dan replies that it did, but it's not as bad as yesterday. Pete comments on Dan's swelling and Jesus is mentioned.",1,1,1,1,2,1,-1,-1,-1,1
2,"John is at school, but his math teacher called Nora. Theresa is waiting for John in the park, but he wants to leave. John's mothers want to talk to him.","Nora and Theresa are trying to reach John, who is at school and then in the park. They want to talk to him and reveal that they are his mothers.",Nora asks John if he is at school and informs him that she spoke to his math teacher. Theresa then tells him to wait for her in the park so they can talk because they are his mothers.,"John is at school, but his math teacher just talked to him on the phone. Theresa is waiting for him in the park, but John wants to leave. Theresa tells John that they are his mothers and he should wait for them.",Nora checks in with John at school and informs him that she spoke to his math teacher. Theresa then realizes John is in the park and tells him to wait for her as they are his mothers.,"John is at school, but his math teacher called Nora. Theresa is waiting for John in the park, but he wants to leave. John's mothers want to talk to him.","John is at school, taking math. Theresa is in the park and wants to talk to him, but he is leaving. She tells him to wait for her as she is his mother.","Nora and Theresa are checking in on John, who is currently at school and in the park. They want to talk to him and remind him that they are his mothers.","Nora asks John if he is at school, and when he says he is in the park, Theresa tells him to wait for her because they need to talk and remind him that they are his mothers.","John is at school, taking math. Theresa and Nora are talking about him, and Theresa wants to talk to him about something. John is leaving, but Theresa is telling him to wait.",1,2,2,1,2,0,-1,-1,0,-1
7,"John is at school, but his math teacher called Nora. Theresa is waiting for John in the park, but he wants to leave. John's mothers want to talk to him.","Nora and Theresa are trying to reach John, who is at school and then in the park. They want to talk to him and reveal that they are his mothers.",Nora asks John if he is at school and informs him that she spoke to his math teacher. Theresa then tells him to wait for her in the park so they can talk because they are his mothers.,"John is at school, but his math teacher just talked to him on the phone. Theresa is waiting for him in the park, but John wants to leave. Theresa tells John that they are his mothers and he should wait for them.",Nora checks in with John at school and informs him that she spoke to his math teacher. Theresa then realizes John is in the park and tells him to wait for her as they are his mothers.,"John is at school, but his math teacher called Nora. Theresa is waiting for John in the park, but he wants to leave. John's mothers want to talk to him.","John is at school, taking math. Theresa is in the park and wants to talk to him, but he is leaving. She tells him to wait for her as she is his mother.","Nora and Theresa are checking in on John, who is currently at school and in the park. They want to talk to him and remind him that they are his mothers.","Nora asks John if he is at school, and when he says he is in the park, Theresa tells him to wait for her because they need to talk and remind him that they are his mothers.","John is at school, taking math. Theresa and Nora are talking about him, and Theresa wants to talk to him about something. John is leaving, but Theresa is telling him to wait.",1,2,2,1,2,1,-1,-1,-1,-1
11,"John is at school, but his math teacher called Nora. Theresa is waiting for John in the park, but he wants to leave. John's mothers want to talk to him.","Nora and Theresa are trying to reach John, who is at school and then in the park. They want to talk to him and reveal that they are his mothers.",Nora asks John if he is at school and informs him that she spoke to his math teacher. Theresa then tells him to wait for her in the park so they can talk because they are his mothers.,"John is at school, but his math teacher just talked to him on the phone. Theresa is waiting for him in the park, but John wants to leave. Theresa tells John that they are his mothers and he should wait for them.",Nora checks in with John at school and informs him that she spoke to his math teacher. Theresa then realizes John is in the park and tells him to wait for her as they are his mothers.,"John is at school, but his math teacher called Nora. Theresa is waiting for John in the park, but he wants to leave. John's mothers want to talk to him.","John is at school, taking math. Theresa is in the park and wants to talk to him, but he is leaving. She tells him to wait for her as she is his mother.","Nora and Theresa are checking in on John, who is currently at school and in the park. They want to talk to him and remind him that they are his mothers.","Nora asks John if he is at school, and when he says he is in the park, Theresa tells him to wait for her because they need to talk and remind him that they are his mothers.","John is at school, taking math. Theresa and Nora are talking about him, and Theresa wants to talk to him about something. John is leaving, but Theresa is telling him to wait.",1,2,2,1,2,1,0,-1,1,-1
2,"Peter and Lisa discuss their fitness routines and the importance of exercise, healthy eating, and sleep in maintaining good health. They also agree that consistency is key in achieving long-term health goals.",Peter has been busy with work but also manages to work out regularly to improve his health. He goes to a gym and does weights and runs on the treadmill. Lisa also wants to work out and improve her health but needs to focus on eating better and getting enough sleep.,"Lisa and Peter discuss their fitness routines and the importance of exercise, healthy eating, and sleep for maintaining good health in the long term.",Peter has been busy with work but also manages to work out regularly to improve his health. He goes to a gym and does weights and runs on the treadmill. Lisa also wants to work out and they discuss the importance of sleep and maintaining a healthy routine for long-term health.,"Peter and Lisa discuss their fitness routines, with Peter focusing on weight training and running, while Lisa expresses interest in starting a workout regimen. They also mention the importance of healthy eating and getting enough sleep for overall good health.","Peter has been busy with work but also manages to work out regularly to improve his health. He goes to a gym and does weights and runs on the treadmill. Lisa also wants to work out and improve her health, and they discuss the importance of sleep and maintaining a healthy routine.","Peter has been busy with work but also manages to work out regularly at a gym near his office. He mainly does weights and runs on the treadmill. Lisa also wants to work out and improve her health, and mentions the importance of sleep and a healthy diet.","Lisa and Peter discuss their health and fitness routines. Peter mentions his gym membership and regular workouts, while Lisa expresses her desire to also start working out and eating better. They both agree that maintaining a healthy lifestyle requires a balanced combination of exercise, nutrition, and sleep.","Peter has been busy with work but also manages to work out regularly at a gym near his office. He focuses on weightlifting and running on the treadmill. Lisa also expresses interest in working out and the importance of maintaining a healthy lifestyle through exercise, diet, and sleep.","Lisa and Peter discuss their recent activities, with Peter mentioning his focus on working out for better health. They also touch on the importance of eating well and getting enough sleep in order to maintain overall health.",2,2,2,1,1,1,1,1,-1,-1
12,"Peter and Lisa discuss their fitness routines and the importance of exercise, healthy eating, and sleep in maintaining good health. They also agree that consistency is key in achieving long-term health goals.",Peter has been busy with work but also manages to work out regularly to improve his health. He goes to a gym and does weights and runs on the treadmill. Lisa also wants to work out and improve her health but needs to focus on eating better and getting enough sleep.,"Lisa and Peter discuss their fitness routines and the importance of exercise, healthy eating, and sleep for maintaining good health in the long term.",Peter has been busy with work but also manages to work out regularly to improve his health. He goes to a gym and does weights and runs on the treadmill. Lisa also wants to work out and they discuss the importance of sleep and maintaining a healthy routine for long-term health.,"Peter and Lisa discuss their fitness routines, with Peter focusing on weight training and running, while Lisa expresses interest in starting a workout regimen. They also mention the importance of healthy eating and getting enough sleep for overall good health.","Peter has been busy with work but also manages to work out regularly to improve his health. He goes to a gym and does weights and runs on the treadmill. Lisa also wants to work out and improve her health, and they discuss the importance of sleep and maintaining a healthy routine.","Peter has been busy with work but also manages to work out regularly at a gym near his office. He mainly does weights and runs on the treadmill. Lisa also wants to work out and improve her health, and mentions the importance of sleep and a healthy diet.","Lisa and Peter discuss their health and fitness routines. Peter mentions his gym membership and regular workouts, while Lisa expresses her desire to also start working out and eating better. They both agree that maintaining a healthy lifestyle requires a balanced combination of exercise, nutrition, and sleep.","Peter has been busy with work but also manages to work out regularly at a gym near his office. He focuses on weightlifting and running on the treadmill. Lisa also expresses interest in working out and the importance of maintaining a healthy lifestyle through exercise, diet, and sleep.","Lisa and Peter discuss their recent activities, with Peter mentioning his focus on working out for better health. They also touch on the importance of eating well and getting enough sleep in order to maintain overall health.",2,2,2,1,1,-1,1,-1,1,-1
13,"Peter and Lisa discuss their fitness routines and the importance of exercise, healthy eating, and sleep in maintaining good health. They also agree that consistency is key in achieving long-term health goals.",Peter has been busy with work but also manages to work out regularly to improve his health. He goes to a gym and does weights and runs on the treadmill. Lisa also wants to work out and improve her health but needs to focus on eating better and getting enough sleep.,"Lisa and Peter discuss their fitness routines and the importance of exercise, healthy eating, and sleep for maintaining good health in the long term.",Peter has been busy with work but also manages to work out regularly to improve his health. He goes to a gym and does weights and runs on the treadmill. Lisa also wants to work out and they discuss the importance of sleep and maintaining a healthy routine for long-term health.,"Peter and Lisa discuss their fitness routines, with Peter focusing on weight training and running, while Lisa expresses interest in starting a workout regimen. They also mention the importance of healthy eating and getting enough sleep for overall good health.","Peter has been busy with work but also manages to work out regularly to improve his health. He goes to a gym and does weights and runs on the treadmill. Lisa also wants to work out and improve her health, and they discuss the importance of sleep and maintaining a healthy routine.","Peter has been busy with work but also manages to work out regularly at a gym near his office. He mainly does weights and runs on the treadmill. Lisa also wants to work out and improve her health, and mentions the importance of sleep and a healthy diet.","Lisa and Peter discuss their health and fitness routines. Peter mentions his gym membership and regular workouts, while Lisa expresses her desire to also start working out and eating better. They both agree that maintaining a healthy lifestyle requires a balanced combination of exercise, nutrition, and sleep.","Peter has been busy with work but also manages to work out regularly at a gym near his office. He focuses on weightlifting and running on the treadmill. Lisa also expresses interest in working out and the importance of maintaining a healthy lifestyle through exercise, diet, and sleep.","Lisa and Peter discuss their recent activities, with Peter mentioning his focus on working out for better health. They also touch on the importance of eating well and getting enough sleep in order to maintain overall health.",2,2,2,1,1,-1,-1,-1,1,1
2,"Dane and Zariah have a brief conversation about their back pain. Zariah thinks it may be related to her bed, but is unsure. Dane is alright.","Dane and Zariah greet each other and discuss their well-being, but Zariah mentions having a recurring back pain. They speculate that it could be due to her bed, but she is unsure.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it might be related to her bed, but Dane doesn't think so.","Dane and Zariah greet each other and Zariah mentions having a pain in her back. She thinks it may be from her bed, but it's a recent occurrence. Dane acknowledges her pain.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it might be related to her bed, but Dane doesn't think so.","Dane and Zariah greet each other and Zariah mentions having a back pain, which she thinks may be due to her bed. Dane expresses concern and they end the conversation.","Dane and Zariah greet each other and discuss their current state, with Zariah mentioning a recurring back pain. Dane asks about the cause and Zariah speculates it may be due to their bed, but is unsure.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it may be related to her bed, but is unsure. Dane is not experiencing the same pain.","Dane and Zariah greet each other and discuss their current well-being, with Zariah mentioning a recurring back pain and Dane expressing concern. Zariah speculates that the pain may be caused by their bed, but is unsure.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it may be related to her bed, but is unsure. Dane is not experiencing the same pain.",1,1,1,2,2,1,1,1,1,-1
11,"Dane and Zariah have a brief conversation about their back pain. Zariah thinks it may be related to her bed, but is unsure. Dane is alright.","Dane and Zariah greet each other and discuss their well-being, but Zariah mentions having a recurring back pain. They speculate that it could be due to her bed, but she is unsure.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it might be related to her bed, but Dane doesn't think so.","Dane and Zariah greet each other and Zariah mentions having a pain in her back. She thinks it may be from her bed, but it's a recent occurrence. Dane acknowledges her pain.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it might be related to her bed, but Dane doesn't think so.","Dane and Zariah greet each other and Zariah mentions having a back pain, which she thinks may be due to her bed. Dane expresses concern and they end the conversation.","Dane and Zariah greet each other and discuss their current state, with Zariah mentioning a recurring back pain. Dane asks about the cause and Zariah speculates it may be due to their bed, but is unsure.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it may be related to her bed, but is unsure. Dane is not experiencing the same pain.","Dane and Zariah greet each other and discuss their current well-being, with Zariah mentioning a recurring back pain and Dane expressing concern. Zariah speculates that the pain may be caused by their bed, but is unsure.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it may be related to her bed, but is unsure. Dane is not experiencing the same pain.",1,1,1,2,2,1,1,1,-1,-1
8,"Dane and Zariah have a brief conversation about their back pain. Zariah thinks it may be related to her bed, but is unsure. Dane is alright.","Dane and Zariah greet each other and discuss their well-being, but Zariah mentions having a recurring back pain. They speculate that it could be due to her bed, but she is unsure.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it might be related to her bed, but Dane doesn't think so.","Dane and Zariah greet each other and Zariah mentions having a pain in her back. She thinks it may be from her bed, but it's a recent occurrence. Dane acknowledges her pain.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it might be related to her bed, but Dane doesn't think so.","Dane and Zariah greet each other and Zariah mentions having a back pain, which she thinks may be due to her bed. Dane expresses concern and they end the conversation.","Dane and Zariah greet each other and discuss their current state, with Zariah mentioning a recurring back pain. Dane asks about the cause and Zariah speculates it may be due to their bed, but is unsure.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it may be related to her bed, but is unsure. Dane is not experiencing the same pain.","Dane and Zariah greet each other and discuss their current well-being, with Zariah mentioning a recurring back pain and Dane expressing concern. Zariah speculates that the pain may be caused by their bed, but is unsure.","Dane and Zariah have a brief conversation about their back pain. Zariah thinks it may be related to her bed, but is unsure. Dane is not experiencing the same pain.",1,1,1,2,2,0,1,0,-1,-1
12,"Kate reminds Sharol about an assignment they had to complete on feminist acts, and Sharol is surprised and bored. Kate tells Sharol to stop wasting time and get to work, and Sharol agrees.","Kate and Sharol have a conversation about an assignment that Sharol forgot about. After some confusion and frustration, Sharol realizes her mistake and promises to complete the assignment before the due date.","Kate reminded Sharol about an assignment they had to complete on feminist acts, and Sharol was unaware of it. Kate laughed at Sharol's reaction, and Sharol initially seemed upset but then joked about loving Kate.","Kate and Sharol are friends discussing an assignment about feminist act. Sharol forgot about it and Kate reminded her, causing Sharol to feel embarrassed. They end the conversation with Sharol getting to work on the assignment.","Kate and Sharol are discussing an assignment for their sociology class, but Sharol forgot about it and is now rushing to complete it before the deadline. Kate finds it funny and Sharol jokingly expresses her frustration before getting to work.","Kate reminds Sharol about an assignment due tomorrow, and Sharol is confused and bored. Kate laughs at Sharol's reaction, and Sharol eventually admits that she forgot about the assignment. They both agree to work on it and talk about their feelings towards each other.","Kate reminds Sharol about an assignment they had to complete on feminist acts, and Sharol is confused and bored. Kate tells Sharol to stop being lazy and get to work, and Sharol eventually admits that she forgot about the assignment. Kate laughs and tells Sharol that she should be happy to help, but Sharol is still upset and says she hates Kate. They both agree to talk later.",Kate reminds Sharol about a forgotten assignment and they discuss it before Sharol starts working on it.,"Kate reminds Sharol about an assignment they had to complete on feminist acts, and Sharol is surprised and bored by the request. Kate laughs at Sharol's reaction, and Sharol eventually admits that she forgot about the assignment. Kate tells Sharol to stop wasting time and get to work, and Sharol agrees to complete the assignment.","Kate and Sharol are discussing an assignment that Sharol forgot about. After some confusion and frustration, they both agree to work on it and end the conversation on a joking note.",1,1,2,1,1,-1,0,-1,1,-1
